Epoch: 1, Train Loss: 2.4160956573077024, Val Loss: 1.9547408796273744, Took 0:03:55.793146, ETA: 0:35:22.138314

Epoch: 2, Train Loss: 1.83896570748014, Val Loss: 1.7975878564211039, Took 0:03:51.190978, ETA: 0:30:49.527824

Epoch: 3, Train Loss: 1.6415172436206638, Val Loss: 1.6245056124833914, Took 0:03:50.569300, ETA: 0:26:53.985100

Epoch: 4, Train Loss: 1.5058662563946115, Val Loss: 1.5856516430011163, Took 0:03:50.782602, ETA: 0:23:04.695612

Epoch: 5, Train Loss: 1.4145153089654292, Val Loss: 1.523816851927684, Took 0:03:51.035595, ETA: 0:19:15.177975

Epoch: 6, Train Loss: 1.3503757263969454, Val Loss: 1.5199714853213384, Took 0:03:51.968829, ETA: 0:15:27.875316

Epoch: 7, Train Loss: 1.2867282824454902, Val Loss: 1.5312834496681507, Took 0:03:54.193110, ETA: 0:11:42.579330

Epoch: 8, Train Loss: 1.23224087503335, Val Loss: 1.5343202490072985, Took 0:03:46.176382, ETA: 0:07:32.352764

Epoch: 9, Train Loss: 1.1884137363904534, Val Loss: 1.5133523578827197, Took 0:03:46.546786, ETA: 0:03:46.546786

Epoch: 10, Train Loss: 1.1368844321357334, Val Loss: 1.5196409839850205, Took 0:03:53.360849, ETA: 0:00:00

Test Performance: Loss: 1.518024310659855, Bleu1: 0.6521521968687451, Bleu4: 0.07101511627549392
