Epoch: 1, Train Loss: 2.4526699222720234, Val Loss: 2.0814941415419947, Took 0:03:43.439995, ETA: 0:33:30.959955

Epoch: 2, Train Loss: 1.9556570654263312, Val Loss: 1.886364787358504, Took 0:03:43.301979, ETA: 0:29:46.415832

Epoch: 3, Train Loss: 1.7615956783806306, Val Loss: 1.7568118503460517, Took 0:03:45.052766, ETA: 0:26:15.369362

Epoch: 4, Train Loss: 1.636515309933429, Val Loss: 1.6808464724283951, Took 0:03:45.630203, ETA: 0:22:33.781218

Epoch: 5, Train Loss: 1.5536649245560936, Val Loss: 1.6513713245208448, Took 0:03:48.868730, ETA: 0:19:04.343650

Epoch: 6, Train Loss: 1.4891343676992752, Val Loss: 1.5987983199266287, Took 0:03:54.537795, ETA: 0:15:38.151180

Epoch: 7, Train Loss: 1.4286899848045709, Val Loss: 1.5850634414416094, Took 0:04:08.546761, ETA: 0:12:25.640283

Epoch: 8, Train Loss: 1.374348116534974, Val Loss: 1.5585073338105129, Took 0:03:55.879910, ETA: 0:07:51.759820

Epoch: 9, Train Loss: 1.3247441313297452, Val Loss: 1.5652406940093406, Took 0:03:55.728189, ETA: 0:03:55.728189

Epoch: 10, Train Loss: 1.2818314262725765, Val Loss: 1.5415849768198453, Took 0:03:49.734390, ETA: 0:00:00

Test Performance: Loss: 1.556163122045233, Bleu1: 0.654015060142945, Bleu4: 0.06923584779866511
