Epoch: 1, Train Loss: 2.396373937109509, Val Loss: 2.062763918363131, Took 0:07:07.048078, ETA: 1:04:03.432702

Epoch: 2, Train Loss: 1.90811344953054, Val Loss: 1.828073969254127, Took 0:07:06.960231, ETA: 0:56:55.681848

Epoch: 3, Train Loss: 1.6970849722240104, Val Loss: 1.6670702833395739, Took 0:07:06.674510, ETA: 0:49:46.721570

Epoch: 4, Train Loss: 1.5493966316972168, Val Loss: 1.590190851688385, Took 0:07:07.322718, ETA: 0:42:43.936308

Epoch: 5, Train Loss: 1.4395238480342816, Val Loss: 1.5213302506850317, Took 0:07:07.817376, ETA: 0:35:39.086880

Epoch: 6, Train Loss: 1.3608958584044624, Val Loss: 1.517315025971486, Took 0:07:07.697017, ETA: 0:28:30.788068

Epoch: 7, Train Loss: 1.2909463606678877, Val Loss: 1.5673409177706792, Took 0:07:07.351224, ETA: 0:21:22.053672

Epoch: 8, Train Loss: 1.2257229542527588, Val Loss: 1.4948460152515999, Took 0:07:07.020859, ETA: 0:14:14.041718

Epoch: 9, Train Loss: 1.153869118455142, Val Loss: 1.5018622040748597, Took 0:07:07.993459, ETA: 0:07:07.993459

Epoch: 10, Train Loss: 1.1011784846178962, Val Loss: 1.5098474429203914, Took 0:07:07.574812, ETA: 0:00:00

Test Performance: Loss: 1.516819332254694, Bleu1: 0.646332079605162, Bleu4: 0.06834589533215867
