Epoch: 1, Train Loss: 2.5675591878624946, Val Loss: 2.080034980407128, Took 0:03:43.425229, ETA: 0:33:30.827061

Epoch: 2, Train Loss: 2.0036613266867116, Val Loss: 1.9200318657434903, Took 0:03:39.483027, ETA: 0:29:15.864216

Epoch: 3, Train Loss: 1.7996137128367444, Val Loss: 1.7684355703684, Took 0:03:40.556781, ETA: 0:25:43.897467

Epoch: 4, Train Loss: 1.6457271246439398, Val Loss: 1.6852625227891482, Took 0:03:49.807035, ETA: 0:22:58.842210

Epoch: 5, Train Loss: 1.5470543103156684, Val Loss: 1.621048187292539, Took 0:03:43.978727, ETA: 0:18:39.893635

Epoch: 6, Train Loss: 1.4666738920969, Val Loss: 1.5641778386556184, Took 0:03:35.903050, ETA: 0:14:23.612200

Epoch: 7, Train Loss: 1.411902262571032, Val Loss: 1.5687422811985017, Took 0:03:37.326186, ETA: 0:10:51.978558

Epoch: 8, Train Loss: 1.3567672974561928, Val Loss: 1.5342479930474209, Took 0:03:47.762123, ETA: 0:07:35.524246

Epoch: 9, Train Loss: 1.3111654390592944, Val Loss: 1.5096830290097456, Took 0:03:45.397228, ETA: 0:03:45.397228

Epoch: 10, Train Loss: 1.2670559571536313, Val Loss: 1.5135135875298427, Took 0:03:49.895742, ETA: 0:00:00

Test Performance: Loss: 1.5205511372140113, Bleu1: 0.6490872168162878, Bleu4: 0.07013268635159031
