Epoch: 1, Train Loss: 2.492499318603794, Val Loss: 2.0634737299038814, Took 0:03:49.380259, ETA: 0:34:24.422331

Epoch: 2, Train Loss: 1.9872616964348395, Val Loss: 1.9525732439297896, Took 0:03:58.333876, ETA: 0:31:46.671008

Epoch: 3, Train Loss: 1.858731330975954, Val Loss: 1.8584131974440354, Took 0:03:38.690489, ETA: 0:25:30.833423

Epoch: 4, Train Loss: 1.780483479612375, Val Loss: 1.8466113709486447, Took 0:03:59.382841, ETA: 0:23:56.297046

Epoch: 5, Train Loss: 1.725067951904346, Val Loss: 1.8016710533545568, Took 0:03:51.024222, ETA: 0:19:15.121110

Epoch: 6, Train Loss: 1.6561328404451132, Val Loss: 1.7685146001669076, Took 0:03:43.718710, ETA: 0:14:54.874840

Epoch: 7, Train Loss: 1.5506980905717023, Val Loss: 1.6956230768790612, Took 0:03:41.250542, ETA: 0:11:03.751626

Epoch: 8, Train Loss: 1.4755603515539046, Val Loss: 1.6630323075331175, Took 0:03:44.144829, ETA: 0:07:28.289658

Epoch: 9, Train Loss: 1.3937566624178908, Val Loss: 1.6582107502680559, Took 0:03:42.358701, ETA: 0:03:42.358701

Epoch: 10, Train Loss: 1.3392905217895181, Val Loss: 1.6156340108467981, Took 0:03:42.970263, ETA: 0:00:00

Test Performance: Loss: 1.6280954931644682, Bleu1: 0.6221932134060005, Bleu4: 0.053617666566482154
